account_id,customer_id,branch_id,account_type,account_status,customer_segment,currency,opening_balance,current_balance,interest_rate,opened_at,credit_limit,overdraft_limit
ACC000000920,C0001558,BR001,Money Market,Pending Review,Retail,USD,6606.91,6606.91,1.83,2026-04-21,,
ACC000000921,C0001284,BR005,Fixed Deposit,Closed,Retail,USD,881.1,881.1,4.02,2026-04-10,,
ACC000000922,C0001541,BR002,Fixed Deposit,Inactive,Premium,USD,28141.63,28141.63,4.68,2024-08-13,,
ACC000000923,C0001907,BR002,Current,Active,Business,EUR,47399.32,47399.32,0.01,2025-06-11,6802.65,3074.48
ACC000000924,C0001619,BR003,Current,Active,Retail,USD,1695.63,1695.63,0.0,2026-03-05,30149.45,1438.14
ACC000000925,C0001584,BR001,Money Market,Active,Premium,USD,14643.51,14643.51,1.67,2026-05-10,,
ACC000000926,C0001827,BR006,Checking,Active,Retail,USD,2326.78,2326.78,0.03,2025-08-14,,4034.06
ACC000000927,C0001879,BR002,Money Market,Active,Business,EUR,52079.42,52079.42,3.21,2026-03-21,,
ACC000000928,C0000963,BR003,Current,Inactive,Retail,USD,2241.08,2241.08,0.01,2025-10-21,28229.29,3410.92
ACC000000929,C0001228,BR004,Money Market,Active,Retail,USD,8761.46,8761.46,2.88,2025-12-12,,
ACC000000930,C0001998,BR002,Money Market,Active,Premium,USD,35790.93,35790.93,2.76,2026-04-17,,
ACC000000931,C0001914,BR002,Fixed Deposit,Active,Retail,USD,4311.99,4311.99,5.32,2025-07-14,,
ACC000000932,C0000664,BR009,Money Market,Active,Retail,CAD,1146.49,1146.49,1.88,2025-08-09,,
ACC000000933,C0000687,BR003,Current,Active,Retail,USD,743.05,743.05,0.01,2026-04-20,9823.46,3065.27
ACC000000934,C0001612,BR001,Fixed Deposit,Active,Retail,USD,4699.92,4699.92,4.78,2026-01-17,,
ACC000000935,C0001133,BR002,Current,Active,Retail,USD,4341.81,4341.81,0.01,2026-01-08,43869.21,3192.98
ACC000000936,C0000422,BR004,Fixed Deposit,Active,Retail,USD,7884.63,7884.63,4.24,2026-02-04,,
ACC000000937,C0000504,BR002,Fixed Deposit,Closed,Retail,USD,988.33,988.33,3.85,2026-03-30,,
ACC000000938,C0000522,BR004,Fixed Deposit,Active,Premium,USD,10619.54,10619.54,4.38,2025-10-12,,
ACC000000939,C0000806,BR001,Savings,Inactive,Retail,USD,350.91,350.91,1.49,2025-09-29,,
ACC000000940,C0001915,BR017,Money Market,Inactive,Retail,USD,1221.13,1221.13,2.34,2026-03-09,,
ACC000000941,C0000545,BR001,Current,Active,Retail,USD,4897.94,4897.94,0.0,2025-05-19,22140.03,1565.71
ACC000000942,C0000287,BR001,Fixed Deposit,Inactive,Retail,CAD,1134.0,1134.0,3.1,2025-10-22,,
ACC000000943,C0000144,BR002,Money Market,Active,Retail,USD,3430.56,3430.56,1.69,2025-09-25,,
ACC000000944,C0001522,BR004,Savings,Active,Premium,USD,11042.39,11042.39,0.62,2025-08-21,,
ACC000000945,C0000229,BR002,Money Market,Active,Retail,USD,2500.03,2500.03,1.98,2025-04-20,,
ACC000000946,C0000452,BR004,Money Market,Inactive,Retail,GBP,573.82,573.82,2.21,2026-02-11,,
ACC000000947,C0000485,BR001,Money Market,Active,Retail,USD,1968.86,1968.86,1.84,2026-03-17,,
ACC000000948,C0001980,BR006,Savings,Active,Retail,USD,90.82,90.82,0.82,2026-02-28,,
ACC000000949,C0001170,BR005,Fixed Deposit,Inactive,Premium,USD,11082.29,11082.29,3.62,2026-05-06,,
ACC000000950,C0000833,BR001,Current,Active,Retail,EUR,354.08,354.08,0.02,2025-11-06,14333.8,15.84
ACC000000951,C0001375,BR002,Money Market,Frozen,Retail,USD,6039.0,6039.0,2.39,2024-11-16,,
ACC000000952,C0000476,BR001,Checking,Active,Retail,USD,3933.98,3933.98,0.02,2024-10-30,,4440.59
ACC000000953,C0001743,BR004,Current,Active,Business,USD,104820.56,104820.56,0.0,2026-02-08,33828.9,2183.25
ACC000000954,C0001793,BR003,Fixed Deposit,Active,Retail,USD,8275.1,8275.1,3.97,2025-09-19,,
ACC000000955,C0000906,BR004,Fixed Deposit,Active,Premium,USD,5172.36,5172.36,5.09,2025-12-01,,
ACC000000956,C0001400,BR002,Current,Active,Premium,USD,76677.47,76677.47,0.01,2026-01-10,12813.9,1453.39
ACC000000957,C0000473,BR002,Current,Closed,Premium,USD,33934.64,33934.64,0.01,2026-03-15,32451.12,323.47
ACC000000958,C0001461,BR006,Current,Active,Premium,USD,10545.4,10545.4,0.0,2025-05-23,22096.45,2226.64
ACC000000959,C0000869,BR001,Fixed Deposit,Active,Retail,USD,5628.62,5628.62,5.28,2026-01-12,,
ACC000000960,C0000533,BR003,Savings,Active,Business,USD,15874.16,15874.16,1.53,2026-05-09,,
ACC000000961,C0001088,BR006,Checking,Pending Review,Retail,USD,792.73,792.73,0.04,2026-03-17,,449.86
ACC000000962,C0001876,BR001,Money Market,Active,Retail,USD,983.79,983.79,1.66,2024-11-25,,
ACC000000963,C0001909,BR002,Savings,Active,Retail,EUR,1065.31,1065.31,1.06,2025-06-13,,
ACC000000964,C0001876,BR001,Current,Active,Retail,USD,628.57,628.57,0.0,2025-01-27,5067.41,260.73
ACC000000965,C0001341,BR006,Savings,Active,Retail,USD,6143.09,6143.09,1.35,2026-05-05,,
ACC000000966,C0000344,BR001,Savings,Active,Premium,USD,10312.85,10312.85,2.05,2026-04-12,,
ACC000000967,C0000552,BR006,Savings,Active,Retail,USD,2572.17,2572.17,1.61,2025-04-29,,
ACC000000968,C0000756,BR005,Savings,Active,Retail,USD,1022.13,1022.13,2.07,2026-04-25,,
ACC000000969,C0000667,BR007,Fixed Deposit,Active,Retail,USD,292.77,292.77,4.26,2026-04-07,,
ACC000000970,C0000117,BR002,Savings,Active,Retail,USD,2368.61,2368.61,0.76,2026-04-02,,
ACC000000971,C0001765,BR004,Fixed Deposit,Active,Retail,USD,267.13,267.13,3.61,2026-04-22,,
ACC000000972,C0000359,BR005,Savings,Active,Retail,USD,1688.11,1688.11,0.58,2026-01-25,,
ACC000000973,C0000773,BR001,Fixed Deposit,Active,Business,USD,11591.44,11591.44,4.69,2025-02-21,,
ACC000000974,C0000809,BR003,Current,Frozen,Premium,USD,97467.67,97467.67,0.01,2026-01-14,26222.98,3931.92
ACC000000975,C0001183,BR005,Current,Inactive,Retail,USD,4497.89,4497.89,0.01,2025-04-05,25406.05,2498.63
ACC000000976,C0001649,BR001,Checking,Active,Retail,USD,2009.73,2009.73,0.02,2026-03-09,,3021.98
ACC000000977,C0000845,BR002,Fixed Deposit,Active,Retail,USD,6397.78,6397.78,3.5,2025-04-23,,
ACC000000978,C0000033,BR001,Savings,Active,Retail,USD,775.64,775.64,2.02,2026-01-07,,
ACC000000979,C0000287,BR004,Fixed Deposit,Active,Retail,USD,3113.43,3113.43,5.25,2025-08-28,,
ACC000000980,C0001851,BR002,Current,Active,Retail,USD,2207.93,2207.93,0.01,2025-09-04,10632.27,652.07
ACC000000981,C0001966,BR001,Savings,Frozen,Retail,GBP,2354.35,2354.35,1.09,2026-02-06,,
ACC000000982,C0000109,BR002,Current,Frozen,Retail,EUR,6453.34,6453.34,0.0,2025-01-20,15050.58,4105.47
ACC000000983,C0001130,BR003,Current,Active,Retail,USD,3761.2,3761.2,0.01,2024-12-09,25582.52,55.28
ACC000000984,C0000208,BR001,Money Market,Active,Premium,USD,17831.53,17831.53,1.94,2026-02-20,,
ACC000000985,C0001068,BR002,Current,Active,Retail,USD,345.54,345.54,0.01,2026-03-09,31277.75,1424.64
ACC000000986,C0000105,BR006,Money Market,Active,Retail,USD,692.25,692.25,2.48,2026-04-26,,
ACC000000987,C0001564,BR003,Money Market,Active,Retail,USD,1599.25,1599.25,1.63,2025-07-13,,
ACC000000988,C0001983,BR001,Current,Active,Premium,USD,14667.25,14667.25,0.01,2026-04-14,31942.63,719.76
ACC000000989,C0001561,BR009,Checking,Active,Retail,USD,583.94,583.94,0.02,2025-12-27,,220.07
ACC000000990,C0000025,BR011,Savings,Active,Premium,USD,148996.29,148996.29,2.1,2025-09-28,,
ACC000000991,C0001809,BR001,Money Market,Active,Retail,CAD,8237.02,8237.02,1.92,2025-12-16,,
ACC000000992,C0000136,BR001,Checking,Active,Premium,USD,24394.63,24394.63,0.01,2026-05-09,,2341.53
ACC000000993,C0000340,BR009,Current,Active,Retail,USD,1943.09,1943.09,0.02,2025-12-31,17465.49,3639.61
ACC000000994,C0000763,BR007,Fixed Deposit,Active,Retail,USD,1462.34,1462.34,5.25,2025-10-20,,
ACC000000995,C0001520,BR002,Fixed Deposit,Active,Retail,USD,697.9,697.9,5.09,2024-11-18,,
ACC000000996,C0001208,BR003,Fixed Deposit,Inactive,Premium,USD,14436.0,14436.0,3.61,2026-04-24,,
ACC000000997,C0001669,BR001,Current,Active,Premium,GBP,17287.73,17287.73,0.01,2025-10-20,48651.68,4956.56
ACC000000998,C0000106,BR011,Fixed Deposit,Inactive,Retail,USD,522.3,522.3,5.06,2026-04-21,,
ACC000000999,C0001137,BR001,Savings,Frozen,Premium,USD,18660.73,18660.73,2.31,2024-10-16,,
ACC000001000,C0001897,BR001,Money Market,Active,Premium,USD,11438.51,11438.51,2.3,2025-02-27,,
ACC000001001,C0001161,BR002,Checking,Active,Premium,USD,1982.66,1982.66,0.05,2026-04-03,,3314.41
ACC000001002,C0001588,BR002,Checking,Active,Retail,USD,764.8,764.8,0.02,2026-02-28,,2365.87
ACC000001003,C0000063,BR002,Fixed Deposit,Active,Premium,USD,8834.28,8834.28,5.2,2026-03-11,,
ACC000001004,C0001008,BR009,Current,Active,Retail,USD,11940.46,11940.46,0.02,2024-12-22,14680.15,3052.86
ACC000001005,C0000338,BR002,Money Market,Active,Premium,USD,23308.03,23308.03,1.67,2025-11-08,,
ACC000001006,C0000169,BR001,Checking,Active,Business,USD,12057.26,12057.26,0.05,2026-04-12,,4671.87
ACC000001007,C0001626,BR006,Savings,Pending Review,Premium,USD,21721.03,21721.03,0.86,2024-09-05,,
ACC000001008,C0000274,BR002,Fixed Deposit,Active,Retail,EUR,384.79,384.79,4.75,2025-04-29,,
ACC000001009,C0001365,BR003,Checking,Active,Retail,USD,5338.45,5338.45,0.01,2025-12-30,,4981.58
ACC000001010,C0000169,BR016,Money Market,Active,Business,GBP,34018.18,34018.18,3.08,2026-04-13,,
ACC000001011,C0001838,BR002,Current,Active,Retail,USD,1646.43,1646.43,0.01,2026-02-16,26541.33,4159.01
ACC000001012,C0000583,BR001,Current,Active,Retail,USD,6807.61,6807.61,0.01,2025-11-22,35147.16,480.6
ACC000001013,C0001243,BR001,Fixed Deposit,Active,Retail,EUR,499.11,499.11,4.66,2025-09-25,,
ACC000001014,C0001424,BR003,Current,Active,Retail,USD,447.14,447.14,0.01,2025-08-14,35430.04,2005.47
ACC000001015,C0001653,BR009,Fixed Deposit,Active,Retail,USD,1008.68,1008.68,4.15,2026-01-25,,
ACC000001016,C0001441,BR001,Checking,Active,Retail,EUR,5107.06,5107.06,0.02,2025-12-05,,4991.13
ACC000001017,C0000259,BR001,Checking,Active,Retail,USD,395.7,395.7,0.02,2026-02-04,,1196.27
ACC000001018,C0000987,BR002,Checking,Closed,Retail,USD,106.47,106.47,0.04,2025-09-28,,3646.9
ACC000001019,C0000620,BR010,Savings,Frozen,Business,USD,34843.06,34843.06,1.23,2024-08-25,,
ACC000001020,C0000801,BR001,Checking,Active,Retail,USD,3139.26,3139.26,0.04,2025-05-09,,1947.8
ACC000001021,C0001665,BR003,Current,Inactive,Retail,EUR,6004.48,6004.48,0.01,2026-04-21,40881.17,3726.41
ACC000001022,C0001449,BR002,Fixed Deposit,Closed,Retail,USD,1137.78,1137.78,5.17,2026-02-17,,
ACC000001023,C0000377,BR001,Savings,Closed,Retail,USD,1198.2,1198.2,1.47,2025-08-03,,
ACC000001024,C0000686,BR001,Savings,Active,Retail,USD,5732.46,5732.46,2.41,2025-09-19,,
ACC000001025,C0001859,BR001,Savings,Active,Business,USD,6350.63,6350.63,1.76,2026-02-04,,
ACC000001026,C0001457,BR002,Money Market,Active,Retail,USD,1225.96,1225.96,2.47,2026-04-06,,
ACC000001027,C0001689,BR012,Savings,Active,Retail,USD,2187.3,2187.3,1.82,2025-05-17,,
ACC000001028,C0001509,BR005,Fixed Deposit,Active,Retail,EUR,2833.36,2833.36,5.48,2025-11-12,,
ACC000001029,C0001255,BR009,Savings,Active,Business,GBP,32475.2,32475.2,2.1,2025-04-08,,
ACC000001030,C0000932,BR012,Money Market,Active,Premium,USD,13827.86,13827.86,3.01,2026-04-27,,
ACC000001031,C0000092,BR002,Checking,Active,Retail,USD,150.16,150.16,0.04,2026-04-19,,2372.59
ACC000001032,C0001799,BR002,Current,Closed,Retail,USD,936.13,936.13,0.0,2024-09-28,16101.39,2954.47
ACC000001033,C0000921,BR002,Checking,Inactive,Premium,USD,21025.87,21025.87,0.03,2025-06-23,,1974.06
ACC000001034,C0000009,BR003,Checking,Active,Retail,USD,677.02,677.02,0.02,2025-10-20,,11.25
ACC000001035,C0000098,BR011,Fixed Deposit,Active,Business,EUR,64265.68,64265.68,5.35,2026-03-26,,
ACC000001036,C0000034,BR003,Fixed Deposit,Inactive,Retail,USD,2826.72,2826.72,4.24,2026-04-09,,
ACC000001037,C0001189,BR001,Money Market,Active,Business,USD,39693.43,39693.43,1.97,2025-01-03,,
ACC000001038,C0000797,BR003,Fixed Deposit,Active,Retail,USD,2144.08,2144.08,3.04,2025-10-02,,
ACC000001039,C0000880,BR001,Savings,Closed,Premium,USD,5101.39,5101.39,0.76,2026-01-06,,
ACC000001040,C0001535,BR005,Savings,Active,Business,USD,46726.49,46726.49,1.33,2024-02-06,,
ACC000001041,C0001856,BR002,Savings,Active,Retail,USD,3328.3,3328.3,1.08,2025-04-14,,
ACC000001042,C0001111,BR004,Checking,Active,Retail,USD,2115.34,2115.34,0.01,2025-08-05,,4685.51
ACC000001043,C0001953,BR001,Fixed Deposit,Closed,Retail,USD,1005.73,1005.73,4.13,2024-09-07,,
ACC000001044,C0000249,BR003,Money Market,Active,Retail,USD,2262.48,2262.48,2.84,2024-08-25,,
ACC000001045,C0000570,BR006,Fixed Deposit,Inactive,Retail,USD,3694.53,3694.53,3.97,2024-04-26,,
ACC000001046,C0000388,BR003,Fixed Deposit,Active,Business,EUR,5115.7,5115.7,4.55,2025-07-20,,
ACC000001047,C0001986,BR006,Checking,Pending Review,Business,USD,240599.47,240599.47,0.02,2025-01-04,,2610.43
ACC000001048,C0001413,BR003,Current,Pending Review,Retail,USD,1291.74,1291.74,0.01,2026-04-07,17338.95,1946.39
ACC000001049,C0001550,BR002,Money Market,Inactive,Business,USD,99766.52,99766.52,1.84,2026-01-29,,
ACC000001050,C0001272,BR004,Money Market,Active,Retail,USD,5986.41,5986.41,3.49,2026-02-14,,
ACC000001051,C0000465,BR007,Current,Active,Retail,USD,458.67,458.67,0.01,2026-02-08,18759.1,4499.85
ACC000001052,C0000075,BR003,Checking,Active,Premium,USD,6571.9,6571.9,0.04,2026-03-25,,1862.69
ACC000001053,C0000694,BR002,Checking,Closed,Retail,EUR,1354.86,1354.86,0.01,2024-04-18,,4215.11
ACC000001054,C0001218,BR003,Checking,Active,Premium,USD,6101.23,6101.23,0.03,2026-05-04,,2758.02
ACC000001055,C0001560,BR002,Money Market,Inactive,Retail,USD,10249.01,10249.01,2.78,2026-02-08,,
ACC000001056,C0000504,BR002,Current,Active,Retail,EUR,767.57,767.57,0.0,2026-02-23,15360.15,4820.39
ACC000001057,C0000281,BR005,Current,Pending Review,Premium,USD,7665.26,7665.26,0.02,2025-07-21,49074.86,4875.65
ACC000001058,C0000746,BR001,Fixed Deposit,Active,Retail,USD,2218.06,2218.06,3.07,2026-04-05,,
ACC000001059,C0000584,BR002,Checking,Frozen,Retail,GBP,543.4,543.4,0.03,2025-02-28,,4257.85
ACC000001060,C0000743,BR001,Fixed Deposit,Inactive,Retail,USD,1217.21,1217.21,3.31,2026-01-29,,
ACC000001061,C0001181,BR001,Checking,Active,Retail,USD,2483.57,2483.57,0.04,2026-04-30,,2751.04
ACC000001062,C0001109,BR009,Checking,Inactive,Retail,USD,1296.13,1296.13,0.03,2025-05-09,,3452.41
ACC000001063,C0000609,BR009,Fixed Deposit,Active,Retail,USD,1646.84,1646.84,5.33,2024-05-31,,
ACC000001064,C0000639,BR009,Current,Active,Retail,USD,1064.93,1064.93,0.01,2026-03-31,7276.14,471.57
ACC000001065,C0001935,BR004,Checking,Frozen,Retail,USD,397.63,397.63,0.04,2026-02-22,,2029.94
ACC000001066,C0000219,BR002,Money Market,Closed,Retail,EUR,2493.88,2493.88,2.0,2025-08-24,,
ACC000001067,C0000685,BR001,Money Market,Active,Retail,USD,10456.02,10456.02,3.12,2025-07-11,,
ACC000001068,C0000964,BR001,Savings,Active,Premium,GBP,13607.84,13607.84,2.23,2026-02-09,,
ACC000001069,C0001044,BR001,Current,Active,Retail,USD,2264.85,2264.85,0.01,2025-01-06,39835.72,3881.31
ACC000001070,C0000385,BR003,Savings,Active,Premium,USD,26708.12,26708.12,1.83,2026-02-23,,
ACC000001071,C0000395,BR006,Fixed Deposit,Active,Retail,USD,508.1,508.1,4.48,2025-12-04,,
ACC000001072,C0001866,BR003,Fixed Deposit,Active,Retail,EUR,9922.05,9922.05,3.31,2025-03-22,,
ACC000001073,C0000861,BR002,Money Market,Active,Retail,CAD,2213.5,2213.5,2.31,2026-05-06,,
ACC000001074,C0000392,BR005,Savings,Active,Retail,USD,9245.17,9245.17,1.66,2026-02-20,,
ACC000001075,C0001981,BR004,Savings,Active,Premium,USD,6418.68,6418.68,1.0,2025-07-16,,
ACC000001076,C0000096,BR005,Current,Active,Retail,USD,11137.38,11137.38,0.02,2025-07-12,28941.45,3259.26
ACC000001077,C0001469,BR001,Checking,Active,Retail,USD,3925.13,3925.13,0.03,2026-03-20,,734.94
ACC000001078,C0001328,BR006,Fixed Deposit,Active,Retail,USD,3143.34,3143.34,4.65,2026-03-23,,
ACC000001079,C0001394,BR002,Savings,Frozen,Retail,USD,2284.78,2284.78,1.28,2026-04-15,,
ACC000001080,C0000386,BR007,Savings,Active,Retail,GBP,1410.18,1410.18,1.37,2026-04-27,,
ACC000001081,C0000517,BR001,Current,Active,Retail,USD,6006.1,6006.1,0.02,2026-02-24,37542.05,2621.41
ACC000001082,C0000418,BR002,Fixed Deposit,Active,Retail,USD,2080.49,2080.49,4.07,2025-09-15,,
ACC000001083,C0000029,BR003,Money Market,Active,Retail,USD,252.88,252.88,2.11,2026-02-04,,
ACC000001084,C0000460,BR003,Fixed Deposit,Inactive,Retail,GBP,591.59,591.59,3.67,2024-12-18,,
ACC000001085,C0000984,BR001,Savings,Active,Premium,USD,11093.94,11093.94,1.47,2025-11-03,,
ACC000001086,C0000449,BR015,Money Market,Active,Premium,GBP,18214.97,18214.97,1.72,2026-01-28,,
ACC000001087,C0001478,BR002,Fixed Deposit,Active,Retail,USD,1708.57,1708.57,4.65,2026-04-04,,
ACC000001088,C0001638,BR002,Current,Active,Retail,USD,6117.88,6117.88,0.02,2026-04-24,12440.68,1414.07
ACC000001089,C0001659,BR001,Money Market,Frozen,Premium,USD,1898.65,1898.65,3.35,2025-10-08,,
ACC000001090,C0001888,BR001,Current,Pending Review,Premium,USD,15422.58,15422.58,0.02,2026-02-02,16705.15,3448.19
ACC000001091,C0001135,BR002,Fixed Deposit,Active,Retail,USD,293.54,293.54,3.27,2025-02-27,,
ACC000001092,C0000628,BR005,Current,Active,Premium,USD,28558.57,28558.57,0.01,2026-04-24,31627.93,3349.18
ACC000001093,C0001968,BR004,Money Market,Active,Retail,USD,1645.08,1645.08,2.75,2026-01-21,,
ACC000001094,C0001824,BR001,Checking,Frozen,Retail,USD,2750.7,2750.7,0.04,2026-03-11,,2662.43
ACC000001095,C0001010,BR001,Money Market,Active,Retail,USD,762.13,762.13,2.63,2024-08-09,,
ACC000001096,C0000281,BR001,Checking,Active,Premium,USD,48024.42,48024.42,0.05,2025-11-28,,363.02
ACC000001097,C0001395,BR016,Money Market,Active,Retail,USD,5124.17,5124.17,2.98,2024-10-03,,
ACC000001098,C0000448,BR002,Checking,Active,Retail,EUR,3240.7,3240.7,0.03,2025-02-11,,4956.58
ACC000001099,C0001317,BR004,Current,Frozen,Retail,USD,1588.4,1588.4,0.02,2025-10-29,30782.81,467.55
ACC000001100,C0000513,BR006,Money Market,Active,Retail,GBP,3228.77,3228.77,1.98,2026-03-15,,
ACC000001101,C0000975,BR004,Money Market,Active,Premium,USD,6588.67,6588.67,2.96,2025-01-28,,
ACC000001102,C0001897,BR007,Savings,Inactive,Premium,EUR,31431.18,31431.18,0.7,2025-12-12,,
ACC000001103,C0001032,BR003,Money Market,Active,Retail,USD,9409.55,9409.55,2.2,2025-12-15,,
ACC000001104,C0000731,BR005,Money Market,Active,Retail,USD,5274.35,5274.35,1.7,2026-05-11,,
ACC000001105,C0001285,BR003,Fixed Deposit,Active,Retail,USD,871.66,871.66,3.59,2026-01-05,,
ACC000001106,C0000093,BR005,Savings,Inactive,Retail,USD,2595.2,2595.2,1.09,2025-10-10,,
ACC000001107,C0000126,BR004,Savings,Active,Premium,USD,3666.01,3666.01,1.95,2024-11-25,,
ACC000001108,C0001483,BR001,Fixed Deposit,Inactive,Retail,USD,3204.75,3204.75,4.72,2024-07-15,,
ACC000001109,C0001708,BR008,Current,Active,Business,USD,102818.86,102818.86,0.0,2025-05-18,9167.24,4214.54
ACC000001110,C0000861,BR001,Savings,Active,Retail,USD,278.71,278.71,0.72,2026-04-06,,
ACC000001111,C0000470,BR005,Savings,Active,Retail,USD,565.79,565.79,1.61,2024-09-10,,
ACC000001112,C0001387,BR003,Money Market,Frozen,Business,EUR,42626.58,42626.58,3.47,2026-04-08,,
ACC000001113,C0001816,BR003,Money Market,Active,Premium,USD,9888.62,9888.62,3.41,2025-11-16,,
ACC000001114,C0000871,BR001,Current,Active,Retail,USD,539.44,539.44,0.0,2026-01-15,36804.01,3859.05
ACC000001115,C0000042,BR001,Fixed Deposit,Active,Business,USD,95489.78,95489.78,5.32,2025-09-08,,
ACC000001116,C0001792,BR003,Savings,Closed,Retail,USD,2325.0,2325.0,1.9,2025-08-10,,
ACC000001117,C0001945,BR007,Money Market,Active,Retail,EUR,1488.81,1488.81,2.66,2025-10-22,,
ACC000001118,C0001511,BR006,Checking,Active,Retail,USD,849.13,849.13,0.02,2025-09-22,,632.14
ACC000001119,C0001860,BR001,Money Market,Active,Retail,USD,5160.08,5160.08,2.58,2025-07-14,,
ACC000001120,C0000172,BR002,Money Market,Active,Retail,USD,9465.48,9465.48,2.6,2026-01-14,,
ACC000001121,C0001696,BR001,Current,Active,Premium,USD,8237.39,8237.39,0.0,2024-06-20,39606.39,3493.88
ACC000001122,C0000184,BR003,Money Market,Active,Business,USD,28721.46,28721.46,2.77,2026-04-08,,
ACC000001123,C0000165,BR005,Fixed Deposit,Active,Retail,USD,2954.86,2954.86,5.48,2025-10-16,,
ACC000001124,C0000692,BR001,Checking,Inactive,Retail,USD,1263.92,1263.92,0.04,2026-04-20,,4314.43
ACC000001125,C0001481,BR001,Fixed Deposit,Active,Premium,USD,11621.39,11621.39,4.59,2025-10-09,,
ACC000001126,C0000167,BR001,Savings,Active,Retail,USD,3788.23,3788.23,1.38,2024-12-08,,
ACC000001127,C0001832,BR003,Fixed Deposit,Active,Retail,USD,267.91,267.91,5.42,2026-02-20,,
ACC000001128,C0000053,BR005,Fixed Deposit,Active,Retail,USD,6756.78,6756.78,4.99,2025-11-05,,
ACC000001129,C0001033,BR004,Fixed Deposit,Active,Retail,USD,1944.35,1944.35,5.03,2025-11-13,,
ACC000001130,C0001230,BR004,Money Market,Active,Retail,USD,1198.12,1198.12,3.32,2026-04-04,,
ACC000001131,C0000157,BR001,Fixed Deposit,Active,Retail,USD,1653.69,1653.69,3.79,2025-12-08,,
ACC000001132,C0000961,BR001,Current,Active,Retail,USD,1741.37,1741.37,0.0,2026-03-13,33270.84,4428.96
ACC000001133,C0000774,BR002,Fixed Deposit,Active,Retail,USD,320.15,320.15,3.69,2025-12-23,,
ACC000001134,C0000308,BR002,Money Market,Active,Retail,USD,8062.17,8062.17,3.1,2026-04-19,,
ACC000001135,C0001048,BR001,Fixed Deposit,Active,Retail,USD,1884.33,1884.33,3.78,2026-05-06,,
ACC000001136,C0000349,BR006,Current,Active,Retail,USD,2815.8,2815.8,0.0,2025-06-30,23753.58,2033.66
ACC000001137,C0000493,BR002,Money Market,Active,Retail,USD,4682.32,4682.32,3.07,2024-12-17,,
ACC000001138,C0000035,BR006,Money Market,Active,Retail,USD,651.21,651.21,2.04,2025-11-08,,
ACC000001139,C0000097,BR009,Current,Active,Retail,USD,2902.92,2902.92,0.02,2026-04-16,45804.13,3692.53
ACC000001140,C0000536,BR004,Fixed Deposit,Closed,Premium,USD,10222.63,10222.63,4.37,2026-01-09,,
ACC000001141,C0000971,BR003,Savings,Active,Retail,USD,4216.54,4216.54,2.03,2026-03-22,,
ACC000001142,C0001083,BR004,Current,Active,Premium,USD,1592.04,1592.04,0.0,2025-12-06,34983.9,3095.37
ACC000001143,C0000605,BR005,Money Market,Active,Retail,USD,1637.47,1637.47,2.96,2025-08-29,,
ACC000001144,C0000835,BR002,Checking,Active,Retail,USD,989.48,989.48,0.04,2025-07-01,,1841.28
ACC000001145,C0001486,BR007,Current,Active,Retail,USD,2785.72,2785.72,0.02,2026-02-21,4567.33,4367.22
ACC000001146,C0001684,BR002,Current,Active,Premium,GBP,21376.43,21376.43,0.01,2025-07-17,14885.29,4367.33
